B cells-B cells	B cells-Monocytes/Macrophage	B cells-CD8 T cells	B cells-CD4 T cells	B cells-Dendritic cells	B cells-T cells	B cells-NK cells	Monocytes/Macrophage-B cells	Monocytes/Macrophage-Monocytes/Macrophage	Monocytes/Macrophage-CD8 T cells	Monocytes/Macrophage-CD4 T cells	Monocytes/Macrophage-Dendritic cells	Monocytes/Macrophage-T cells	Monocytes/Macrophage-NK cells	CD8 T cells-B cells	CD8 T cells-Monocytes/Macrophage	CD8 T cells-CD8 T cells	CD8 T cells-CD4 T cells	CD8 T cells-Dendritic cells	CD8 T cells-T cells	CD8 T cells-NK cells	CD4 T cells-B cells	CD4 T cells-Monocytes/Macrophage	CD4 T cells-CD8 T cells	CD4 T cells-CD4 T cells	CD4 T cells-Dendritic cells	CD4 T cells-T cells	CD4 T cells-NK cells	Dendritic cells-B cells	Dendritic cells-Monocytes/Macrophage	Dendritic cells-CD8 T cells	Dendritic cells-CD4 T cells	Dendritic cells-Dendritic cells	Dendritic cells-T cells	Dendritic cells-NK cells	T cells-B cells	T cells-Monocytes/Macrophage	T cells-CD8 T cells	T cells-CD4 T cells	T cells-Dendritic cells	T cells-T cells	T cells-NK cells	NK cells-B cells	NK cells-Monocytes/Macrophage	NK cells-CD8 T cells	NK cells-CD4 T cells	NK cells-Dendritic cells	NK cells-T cells	NK cells-NK cells
PGF-MET	0.18125466101957	0	0.101455270194138	0	0.411259922308978	0	0	0.0732383089030276	0	0.0317062847194601	0	0.169269974838939	0	0	0	0	0	0	0	0	0	0.17115417786669	0	0.0950766297797949	0	0.362435115541005	0	0	0.463793302017359	0	0.219402951792156	0	1	0	0	0.0727338123104246	0	0.038357880817927	0	0.15987274132003	0	0	0.404279506687634	0	0.20804049368473	0	0.914186318438756	0	0
GHRL-SUCNR1	0.262282767101594	0.170094254104991	0.112476439859724	0	0.136100710472459	0	0.0627875501842358	0.306094529259398	0.215013901957682	0.101524063328464	0	0.161793332088317	0	0.0501909476288986	0.405021521463629	0.265252486738438	0.154793797702341	0	0.206237454831477	0	0.0838002080438177	0.360715207174874	0.220127369894056	0.153517221690857	0	0.174691046194159	0	0.088626745240355	1	0.631108152116866	0.362430192728012	0	0.493104490330165	0	0.184223489199528	0.44417396483543	0.28322696305832	0.179464159360058	0	0.223282455158315	0	0.0969357194234783	0.292994657154081	0.193821402832724	0.115513362431626	0	0.151522148928665	0	0.0616287595061584
IL15-GHR	0.426219189635771	0	0	0	0.267551254245239	0	0	0.675372800808194	0	0	0	0.431849056157801	0	0	0.339853202323659	0	0	0	0.209345756920173	0	0	0.418966659369026	0	0	0	0.245453378689357	0	0	1	0	0	0	0.596516298191409	0	0	0.381223251501038	0	0	0	0.231827118916956	0	0	0.502131178944527	0	0	0	0.314135462090439	0	0
IL21-IL15RA	0.193166007513153	0.12977513660125	0.131156531795175	0.120901665904618	0.12256402074315	0.12012852264134	0.0513153621756736	0	0	0	0	0	0	0	0.117992063827696	0.0800525306801023	0.0713995817747296	0.0738004959501147	0.0734655776616657	0.0676419683308873	0.0270914784986294	0.375082653412513	0.237125072794222	0.252747603045046	0.233177231570188	0.222113437841144	0.223551877560213	0.102268112750732	0	0	0	0	0	0	0	1	0.660575407794311	0.639723118813732	0.643294727580505	0.614671618361558	0.603727761738782	0.242182998723335	0	0	0	0	0	0	0
OSM-IL20RB	0.208542362510586	0.12967198592638	0.139914368497848	0	0	0	0.0523941160987055	0.840963275019754	0.566395755466102	0.436381847884178	0	0	0	0.144720917024387	0.293938038112104	0.184573412226916	0.175754910785312	0	0	0	0.0638274118754842	0.430155546269676	0.251690663892282	0.286414103748798	0	0	0	0.110920117998252	1	0.605112015567039	0.567022892118742	0	0	0	0.193343444311818	0.43108947514196	0.263560852264803	0.272501108191268	0	0	0	0.0987376090049229	0.493052324696323	0.312728188427941	0.304117742777542	0	0	0	0.108843170390116
CCL4-CXCR6	0.0679127874311391	0.0415443393767719	0.351749732891472	0.129270999293753	0.0406801043034845	0.238451970037245	0.0513194222617229	0.0183082842810091	0.00873611915844987	0.109066152990447	0.048081318212911	0.00642333073904318	0.0810942542603483	0	0.255329341379069	0.176758836647629	0.997509223336435	0.442389390405614	0.168508487954483	0.713625473404944	0.173716578266211	0.0565763078462001	0.0301310584930211	0.302665817414383	0.109409445722445	0.0289864309517122	0.196386047017519	0.0437674082161341	0.0176246319833195	0.00500564855144781	0.118968585247153	0.047257811009714	0.0039703490998288	0.0854601476800576	0.00245218807291088	0.183866129569473	0.121523199207964	0.779121550730404	0.332824467326585	0.117486315516252	0.553743023615704	0.131209669243838	0.247461124289279	0.173071315499901	1	0.44199040315214	0.166001858074922	0.724441605305998	0.171334442845041
NGF-NTRK1	0.0201820513659564	0.0953014125467633	0.0129216337439041	0.0175444121647945	0	0.0108980921258185	0.00950188118434025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217611611767611	1	0.117751582073284	0.194938570801008	0	0.108787021607995	0.0788438051763165	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSLP-IL13RA1	0.0659996148234633	0.245572214120491	0.0438877966187115	0.0398183961748968	0.335878975531227	0.0406703238053444	0.0177441323704635	0.192905302248999	0.777451089643864	0.0992129037591091	0.119337601593644	1	0.103900039602871	0.0355241404928147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14257414075266	0.516252884987997	0.0801264136976263	0.0886390969768803	0.689494019682704	0.0813367556818368	0.0294981889209088	0	0	0	0	0	0	0	0.185095866387294	0.702516761102767	0.113156581025886	0.114738849342694	0.938780205012019	0.109786088965211	0.0437250214783963
FLT3LG-PDGFRB	0.0678130654951272	0.365156241317981	0.0250607589814689	0	0.252553771604708	0	0.0227485052267354	0.00721654117259884	0.0420906401971136	0.00206267856474832	0	0.0273768824605206	0	0.00165819128397646	0.0744249409118625	0.404711296267427	0.0245122394881632	0	0.271993035697757	0	0.0215784974678678	0.197353549841548	1	0.0723813419650394	0	0.685963460276147	0	0.0679486758078139	0.0104513722098306	0.0547674561886049	0.00326427487848734	0	0.0369881080903028	0	0.00269807504331841	0.155975226894192	0.825814658466595	0.0543086858765109	0	0.562738945050421	0	0.0477004055550864	0.0403677041377026	0.22172851403446	0.0137149937164665	0	0.149830530154424	0	0.0118985347090471
XCL1-CCR3	0.370672795568788	0.346022860162856	0.291268958346084	0.23971042875686	0.337698037490248	0	0	0.0277830479136851	0.0280921547911517	0.0168851528430617	0.0184232769687624	0.0257829215623731	0	0	0.667245960007269	0.629015732987834	0.467275587412709	0.43120825820433	0.596516664084293	0	0	0.159511489694874	0.140118589110257	0.124393104233164	0.102457974715839	0.135626749305286	0	0	0.0388953704528669	0.0353342513596982	0.0258305686326036	0.0259200792596729	0.0336731742280387	0	0	0.323040079731636	0.296505051953109	0.239162301191952	0.214714332186349	0.2851051725965	0	0	1	0.952217642078116	0.72241076570109	0.664458135348887	0.90795350171734	0	0
PDGFA-IFNAR2	0.161630342784612	0.202934055680888	0.109905698516467	0.0991968698359097	0.228344319511394	0.106978565299612	0.0725775218117889	0.0310200304199693	0.0458597480420953	0.0111042975712119	0.0160893296697845	0.0488592821564233	0.0135526051518571	0.00198198413934774	0.361872518726262	0.455202980032355	0.222066767044651	0.227538920551472	0.495553772429398	0.224328590329594	0.145644320041324	0.772009752720671	0.900710371485097	0.534947598483182	0.48750741459227	1	0.503525883130479	0.381167260268926	0.177833535756902	0.216653261625537	0.100558415485348	0.113321841210523	0.237652507306422	0.108397268671569	0.0590366849854457	0.406230950077292	0.496824606893126	0.264876721251585	0.263642022000575	0.548479266163168	0.266474781526179	0.17409098452875	0.0167818821437061	0.024485560517545	0.0063797857833756	0.00675927479402682	0.027908162058185	0.00679754624336267	0
IL12B-IFNAR2	0.468228910930503	0.575504947133711	0.326532035430522	0.293046311078802	0.643925756485301	0.318694396183488	0.227889233136552	0.255434140274238	0.340064161339201	0.137774274118788	0.163925966822686	0.357825206031993	0.1519604122353	0.0851550817736815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.765198494841515	0.915269196378123	0.450997611809399	0.493508159749886	1	0.482169973474814	0.286603117708923	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FGF23-ERBB2	0.155779031156814	0.839001116555217	0.0579436602696609	0.107188949743174	0.57658995806016	0.0690196411925921	0.0407465237133984	0.0273193886140902	0.159373313833065	0.00785940235098377	0.0192753721234452	0.103001480722043	0.0105796181668141	0.00489461556232381	0	0	0	0	0	0	0	0.19731347860442	1	0.0728374153172775	0.134851366302762	0.681601264627983	0.0837830876960672	0.0529705990783781	0	0	0	0	0	0	0	0.13394337948581	0.709310523291101	0.0469408560192107	0.0947263230840892	0.480275234566195	0.0576116966674909	0.0319396221588256	0.0713021086642095	0.391722086772633	0.024382600407192	0.0504097796109094	0.263018462202551	0.0304074805217879	0.016387167085399
CCL15-CCR7	0.111892394014079	0.0608368177684089	0.0525152986235121	0.0863306781281503	0.0647933719539995	0.0632946247268582	0.0297638819306431	0.148257958229523	0.0873122187707614	0.0538176719826296	0.117293347002514	0.0874505302161427	0.0733026368034113	0.0270130155328549	0.916358156468163	0.503144407704421	0.383295899534406	0.70653671952068	0.520707784095856	0.477836719171695	0.210677167903847	0	0	0	0	0	0	0	0.163919818440537	0.0867323854575476	0.0650203500345414	0.130328155374897	0.0902006780517169	0.0858435325714224	0.0335553438607444	1	0.534598250945874	0.442199349042045	0.792999652220283	0.560971607107402	0.549151251499431	0.242502357308396	0.239780192271548	0.132984606500633	0.103461625582038	0.190085635150128	0.138378654869244	0.130555127180575	0.0560431135345068
CCL21-CXCR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.908782645455254	0.664099523397284	0.666348854226941	0.866051962656418	0	0.421255486758914	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VEGFA-FLT4	0.0437504560523352	0	0.0244954675811274	0	0.0992510574650557	0.027973822749437	0.0180277468886623	0.432745963521832	0	0.187394911604786	0	1	0.241845259436051	0.122140006697745	0.00304029429018229	0	0.00151705883235811	0	0.00676810341938604	0.00179197878952609	0.00108277371876308	0.0236826174561801	0	0.0131593274841398	0	0.0501415571083796	0.0145122530924285	0.0100157882549448	0.459080796630982	0	0.217232520583407	0	0.989669090806419	0.271749162496271	0.145575810324892	0.01234997160875	0	0.00651481269731317	0	0.0271412210385027	0.00766586042900153	0.00463929281226558	0.0632330777542743	0	0.0325482910211033	0	0.14296267429551	0.0389159753707897	0.0228940766248214
CSF2-EPOR	0.408180620414725	0.275591620328027	0.27528256168598	0.252643567673308	0.279130419466774	0.257753761179135	0.135745683364733	0	0	0	0	0	0	0	0.356728983673005	0.24322796172074	0.214411643642737	0.220647576642207	0.239382273607239	0.207653393636693	0.102535737118635	0.404534010539142	0.257014942504173	0.270758565967947	0.248695819441779	0.258181657906808	0.244818131823868	0.13807824356147	0.0491659011889155	0.0323043892450499	0.0280235331232918	0.0313589899414024	0.0319497241341301	0.028742628871801	0.0125828457542787	0.518957107444085	0.3445138623619	0.329754407722631	0.330138169441259	0.34379306797552	0.318133796683302	0.157337435984305	1	0.688709021882918	0.620021914481398	0.63595629705542	0.681523085370255	0.607808815376428	0.29220900165122
AREG-ERBB3	0.395454866347256	0	0	0.271106310615543	0	0.177427854710967	0.0902757691729204	0.45045187783432	0	0	0.316651742641456	0	0.176647948459154	0.0704350328222442	0.334054594809714	0	0	0.228857449564681	0	0.138162547943976	0.0659105502823522	0.417300582845476	0	0	0.284151056201645	0	0.179436082168194	0.0977732005103459	0.57451789027436	0	0	0.405871407357769	0	0.238637278603959	0.100929716270224	0.40752618349619	0	0	0.287148551943881	0	0.177503168179619	0.0848118913014991	1	0	0	0.704391506330777	0	0.431856282604645	0.200583043628727
CSF2-IL6ST	0.358004083664194	0.349730345693884	0.352670363118374	0.391470781419806	0.409568546478699	0.322709063291981	0.0890476047666452	0	0	0	0	0	0	0	0.312877257098966	0.308660325135301	0.274687331290344	0.341893047355177	0.351246023422946	0.259983139890347	0.0672622625418151	0.354805741651625	0.32615623284732	0.346874575681446	0.385353752202407	0.378830392467988	0.306513587372507	0.0905777373892443	0.0431220702854001	0.0409948067530272	0.0359015461855695	0.048590701951972	0.0468798853919564	0.0359859223676726	0.00825420188541898	0.455163117550198	0.437193816113679	0.422455407270163	0.51154853597853	0.504448162293351	0.398305184993361	0.103211545790985	0.877072711831468	0.873983193026405	0.794323303235375	0.985413208220117	1	0.760979830414261	0.191685739415961
TSLP-IL13RA2	0.34213478869685	0	0	0	0.214766982757831	0	0	1	0	0	0	0.639417761764204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.739088760601445	0	0	0	0.440874722815319	0	0	0	0	0	0	0	0	0	0.959516738157746	0	0	0	0.600272737477326	0	0
RFNG-NOTCH1	0.0624379363947152	0.618455347130641	0.24338367947384	0.119609051425329	0.572133102972497	0.0928856423821131	0.037059116378481	0.0352575019774005	0.478234609725733	0.120520678376758	0.0796199972379797	0.413323452597947	0.0455149461483226	0	0.0749158243290037	0.708246147015929	0.244358419157129	0.139169114423641	0.635993388811766	0.0977994641161173	0.0350823456036186	0.129961361724592	1	0.4306875937886	0.224329909778503	0.918802255378596	0.172099113660159	0.0905478781890025	0.0548538439713711	0.552064406618139	0.181906458653241	0.112045922834293	0.49757141799035	0.0740949828253896	0.0157394726086032	0.105970546931387	0.890541600031582	0.343131000877193	0.194518393313682	0.812276251030556	0.144354021528488	0.0600680412932248	0.0367731876998187	0.458463661069342	0.154106108944814	0.0823120858018714	0.412882594446938	0.0557369007332506	0.0113458790472547
FGF7-FGFR1	0.705767518448057	1	0.447549590919006	0.724245399697296	0.649988071678099	0.52061904728157	0.512177874668766	0.251047171522704	0.38528735196804	0.12312789343699	0.264161905738148	0.235512232129853	0.161863541305957	0.124790212928611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.352992522610197	0.486729582624218	0.189181022665971	0.373277473512115	0.308928195436255	0.241064769821315	0.19713597028654	0	0	0	0	0	0	0	0.618078817689696	0.893314407656967	0.360333033454766	0.651687433044667	0.567300758746014	0.438850513594372	0.394114987398155
PDGFB-FGFR4	0	0	0	0	0.242753705210035	0	0	0	0	0	0	0.794216245167719	0	0	0	0	0	0	0.240503510778292	0	0	0	0	0	0	0.403544327217432	0	0	0	0	0	0	1	0	0	0	0	0	0	0.124025402307789	0	0	0	0	0	0	0.169556349654753	0	0
CCL24-CXCR2	0	0	0	0	0	0	0	0.988627739857593	1	0.600834710899567	0.655515594286122	0.917788975566892	0	0.370683441845352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.599547989473084	0.544858807950728	0.398159534062875	0.399508115839455	0.519239712989874	0	0.252562880140812	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WNT5A-FZD2	0.147896093483491	0.0402718057940031	0.0539960530499991	0.0854495683604005	0.0272358725702	0.0366115121261244	0.0228504154386676	0.331461827744688	0.0977617593514819	0.0935966818360257	0.196371053194015	0.0621773957214045	0.0717182697746608	0.0350781729288558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.264989279885828	0.308558758181366	0.595381544381017	0.174997930460514	0.229176887643208	0.11889911436618	0.0710037935918982	0.019010238453664	0.0244241630727663	0.0421641290501569	0.0126670944332834	0.017063504484526	0.0100010571249979	0.0598817845382252	0.0166326435669976	0.0200992923467689	0.0355483389665018	0.0109901876990166	0.0142682287296958	0.00812927987319233
CCL2-CCR9	0.18499663039269	0	0.14536795780015	0.11963660906338	0.168587341957973	0.149819805497582	0.0852970835455727	1	0	0.60775213102518	0.66311836377004	0.928272664157725	0.707849174393053	0.315817659334171	0.22856739098486	0	0.160067363708093	0.147713248552056	0.204396860372515	0.170634831762118	0.0910852070184083	0.0633456437282122	0	0.0493994906165059	0.0406887746851902	0.0538757659587463	0.0491652299097013	0.0299766905758676	0.865341390913266	0	0.574678452961047	0.576673443462878	0.74937110747695	0.648787900024224	0.30704290304378	0	0	0	0	0	0	0	0.221034468232816	0	0.15967818757743	0.146869524199029	0.200746015060504	0.17229781846674	0.0895468495272023
IL19-OSMR	0	0	0	0	0	0	0	0.261486224094467	0	0	0	0.167239974797457	0.142091043938317	0	0	0	0	0	0	0	0	0.206875037765365	0	0	0	0.121227322245211	0.123261251311477	0	1	0	0	0	0.596657611600864	0.575562414275719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL21-XCR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.908406281904666	0.663949239979866	0.666168711272577	0.89619066555379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CX3CL1-CCR6	0.214344212821955	0	0.168387264815195	0.139488107796463	0.195174014404549	0.174982649165687	0.0987454218627108	0.0992471838207066	0	0.0603027741418414	0.0662268945542311	0.0920540374321328	0.0708168714081761	0.0313176701734637	0	0	0	0	0	0	0	0.441187413302783	0	0.343970691727446	0.285171496880505	0.374928889019584	0.345177316846421	0.208605083854212	1	0	0.663941852184884	0.670606283504296	0.865283763489025	0.755775968395834	0.354524643871554	0	0	0	0	0	0	0	0.196311941483129	0	0.141783247214683	0.131263369008825	0.178148731938008	0.154256796472425	0.0794642647105963
FGF9-FGFR2	0.416867794360588	0	0	0.424652038789912	0	0	0	0.070605608146711	0	0	0.073750478966626	0	0	0	0.982336383406459	0	0	1	0	0	0	0.21523521533477	0	0	0.217773874998602	0	0	0	0.108255818990199	0	0	0.113639238992018	0	0	0	0.655485698031344	0	0	0.686288149669251	0	0	0	0.749858216837347	0	0	0.784847775463348	0	0	0
TSLP-IL10RA	0.228638414896874	0.246811945050748	0.305393840121158	0.333661776700376	0.20095450809344	0.262145714128786	0.234765193978352	0.668269998989957	0.78137592359157	0.690374363784925	1	0.598294393912597	0.669700841578366	0.470005045025035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.493910845300617	0.518859102762456	0.557560758559973	0.742759162185152	0.412520406612424	0.524266342338092	0.390278200108261	0	0	0	0	0	0	0	0.641216249639524	0.706063301418341	0.787401635008093	0.961464348289744	0.56166693377481	0.70764011692992	0.578507471358273
WNT16-FZD3	0.645779018387818	0.364134594196482	0.311956498588578	1	0.163296218699817	0.236696115177904	0.230907597847005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGF-PDGFRB	0.0103792759514017	0.038757298699057	0.00582377248606903	0	0.0237020472216787	0	0.00497368642053162	0.247242127409458	1	0.10729548140022	0	0.575116315727771	0	0.0811521182125185	0.00746452113451827	0.0281481508972873	0.00373269877042059	0	0.0167270577639584	0	0.00309155166424413	0	0	0	0	0	0	0	0.171873390259813	0.624566935357018	0.0815039300871293	0	0.372971602027562	0	0.0633813095006734	0.00704933372887844	0.0258818981167918	0.00372664684261325	0	0.0155947255620883	0	0.00307954369687956	0.0420350065045406	0.160110460190321	0.0216834898417619	0	0.0956655789226305	0	0.0176987422525361
IL13-IL12RB1	1	0.701781836726594	0.998057913444152	0.824918753581446	0.689695597085743	0.846081517925454	0.757700769378252	0	0	0	0	0	0	0	0.948457568857732	0.672173686946242	0.843640264235632	0.781868983066771	0.641910033960204	0.739738328509722	0.621124770802545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.871077428471278	0.601063691898938	0.819115847422412	0.738543954999633	0.582002805924646	0.715475361949056	0.60170198763986	0.506802875700236	0.362796709666725	0.465024177344821	0.429557845290922	0.348355208705419	0.412729625620724	0.337409061976148
IL7-EGFR	0	0	0	0	0.302935576242797	0	0.121225520764645	0	0	0	0	0.101394862883222	0	0.0272842086323607	0	0	0	0	0.101583452058779	0	0.0358039677172912	0	0	0	0	1	0	0.440073064940262	0	0	0	0	0.151986563635365	0	0.049254041894542	0	0	0	0	0.519092657374551	0	0.195481092729027	0	0	0	0	0.125123493396492	0	0.0441445200762475
VEGFC-INSR	0.109369284530298	1	0.0356573127387706	0.0665467540792705	0.856401237132942	0.0429502574338169	0.0321765687656545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0852867724263514	0.758874940999204	0.0234999795204293	0.0534755651411585	0.634617313397778	0.0310071559095787	0.0193093324800187	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FGF7-EPHA2	0.185692163761731	1	0	0	0.690368484375222	0	0.0423437729270238	0.0660521932049559	0.38528735196804	0	0	0.250143394674223	0	0.0103169010242415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0928746982566379	0.486729582624218	0	0	0.328120313828961	0	0.0162980112465034	0	0	0	0	0	0	0	0.162620678951718	0.893314407656967	0	0	0.602544234372286	0	0.0325830465525613
CNTF-IL4R	0.774796097947944	0.568723564844921	0.561461367083751	0.589252058280648	0.536921408359416	0.53679075316426	0.239129637881575	1	0.795069118648633	0.560472196136773	0.779838121532302	0.705891109332781	0.605554059863212	0.211403429172717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL10-IL22RA2	0	0	0	0	0	0	0	1	0.67385107422534	0.518924785188618	0	0.644232785473588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL16-CCR2	0.161327237866968	0.150376657760751	0.122860433633725	0.102543593696474	0.146770890963716	0.128929121390658	0.0717071383693031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.256036320878196	0.232251331048649	0.164792897164004	0.167704459384736	0.221351328196454	0.189432615801767	0.0875784981401269	0.65357274671012	0.599002002997849	0.468954929538183	0.4269757205234	0.576019294969424	0.507064228283772	0.26483512504493	1	0.950812483897787	0.700140283106492	0.653088810735338	0.906688311330916	0.76923261481741	0.390548196789337
FN1-ITGA2	0.111698658140032	0.115749740434584	0.044624813091816	0.18292012915283	0.042337818564684	0.0437143969598313	0.0501307573108444	0.637735126122543	0.713958897032387	0.241284919940858	1	0.316077839133191	0.272734257243157	0.228156874396389	0.0334691930143439	0.0359115993484911	0	0.0651350937437964	0.00197022672564135	0.0006352914048309	0.00123247206216077	0.0514871195217848	0.0489007923323523	0.0127177271772409	0.0914912240702187	0.00898503622850116	0.0107727503316358	0.0173961003732358	0.475186983659245	0.475743211639426	0.194317022316644	0.75305026705092	0.214370282116904	0.212646500512966	0.189462723855284	0.0321619868945167	0.0328683991879756	0.00103421666696166	0.0658069807873993	0.000925579151457245	0.00157248747287745	0.00223822661097847	0.0337528829100144	0.0368682297056906	0.00106441723219639	0.0682367344265303	0.00260342933720067	0.00210246011536877	0.0018817016168383
FGF7-ERBB2	0.185672018884092	1	0.0690626736083104	0.127757815368913	0.687233838767141	0.0822640635759508	0.0485655178633088	0.0660450275102761	0.38528735196804	0.0190002218504017	0.0465984982367858	0.249007608624813	0.0255763839647231	0.0118328057787931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0928646227133607	0.486729582624218	0.029193071530772	0.0658466240341564	0.326630470471473	0.0380911295006409	0.0186927451574189	0	0	0	0	0	0	0	0.162603036991967	0.893314407656967	0.0556040340215225	0.114958497194404	0.599808358270325	0.0693436529822946	0.0373706077660251
CCL8-CXCR5	0.0353018434445629	0.0324495942846794	0.0273363275741688	0.0226040903597087	0.0316712648860957	0.0282164774868724	0	1	0.995641460722224	0.598913916380282	0.656569082419685	0.91386583213898	0.698619543046359	0	0.154087708064585	0.143034683424402	0.106339455146205	0.0985967380046356	0.135654693223951	0.11353281692334	0	0.382953695972164	0.331243876472266	0.29429975214706	0.243553007135536	0.320648968909861	0.293351009005823	0	0.341386671996981	0.30538123865796	0.223419930661548	0.225257059082985	0.291046852988913	0.25261656572633	0	0.347999621249886	0.314522897817639	0.25389513671214	0.229021804324975	0.302452835084243	0.270028682218808	0	0.0917884982524536	0.0860641524864433	0.0653449108869155	0.060387815901881	0.082069553940171	0.0706168011269556	0
CXCL11-CCR2	0.0397308567042054	0.0370340031859745	0.0302574465902855	0.0252539179431588	0.0361459931647535	0.0317520123365366	0.0176596715897952	0.99045827194347	1	0.58339425507991	0.645546895217672	0.917873501087252	0.691854591241463	0.301548326750665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45187539355691	0.409897553838277	0.290840983052532	0.295979563859527	0.39066027116794	0.33432732326544	0.154566227863506	0	0	0	0	0	0	0	0.056096402499588	0.0533371597983632	0.0392753511273172	0.0366359327949867	0.0508619524540908	0.043151182376608	0.0219083488425829
WNT7A-FZD3	0.254474636931221	0.143490290043147	0.122929073965344	0.394058384811749	0.064348244186716	0.0932720888382207	0.0909910750483516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.650169136657522	0.344980117964408	0.311700358697887	1	0.153438415843032	0.22838598986777	0.238603719656796	0.0841492370201636	0.0461755520602218	0.0343552295436194	0.134279108675544	0.0202204446829694	0.0285540184334585	0.0231550486358016	0.386894339038704	0.214502320986481	0.176090248928978	0.615767630447164	0.0947753588775739	0.137665554744496	0.126116998292861	0	0	0	0	0	0	0
PGF-IGF1R	0.107210179020143	0.40158807416435	0	0.0954579188208949	0.243186837406788	0.0682470026381848	0.0456802073921863	0.0433196705919655	0.175760394323661	0	0.0395504895935661	0.100092976767334	0.024102829328206	0.0126427991243113	0	0	0	0	0	0	0	0.101235852065355	0.356836141809449	0	0.0895298513937627	0.21431567904485	0.0617614968733352	0.0442713693638292	0.274328740888246	1	0	0.251703612297956	0.591321507919954	0.161669734320367	0.0899507063646933	0.0430212662932634	0.158449030345651	0	0.0393701926795243	0.0945361904726568	0.0265862120727341	0.0167109905116404	0.239126972196741	0.913682898570198	0	0.218764028966598	0.540578032338997	0.146517834295393	0.0895242217758763
KITLG-TEK	0.131449632037464	0	0	0	0.487247495050436	0	0.0299663341437606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283897414775474	0	0	0	1	0	0.049805453979952	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WNT3A-FZD8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.577553342585254	0	0	0.246928219861385	0	0
LFNG-NOTCH3	0.0467936842657122	0	0.123030657056606	0	0.330625025456978	0.0647752595944388	0	0.039736741268758	0	0.0808053230198405	0	0.285992831282281	0.0480783427652236	0	0.044942162471813	0	0.105308570715199	0	0.31160272866773	0.0573487417691092	0	0.151647745837924	0	0.395697136758536	0	1	0.201184163002685	0	0.0480162850913105	0	0.106695775671291	0	0.322392819921954	0.0615347346042875	0	0.078466003800441	0	0.194375025555608	0	0.537082351804264	0.105445772081457	0	0.0468680378393527	0	0.113287917912596	0	0.330028191014894	0.0624472126671642	0
VEGFA-FLT3	0.00853862401042745	0.051866194947635	0.00298038734205332	0.00566706071553621	0.0991464786252186	0.00360685654795866	0.00181695109588135	0.0854898121213834	0.556809258239292	0.0235726216461399	0.0585391138753853	1	0.0320704141015504	0.0129805500380638	0.000485329677632305	0.00353185719461204	7.56703878259714e-05	0.000285506833271745	0.00665278711477703	0.000122387401645929	0	0.00456879918432937	0.0263623314346807	0.00154737782885194	0.00299325151685427	0.0500312765526373	0.00181529350134483	0.000957856373586454	0.0906993753619349	0.530702229404125	0.027344414968358	0.0624176026641002	0.989667891366212	0.0360502417915791	0.0154934905223159	0.00232697236202649	0.0143117091459195	0.00070744000004369	0.00156176363630653	0.0270282700955431	0.000904126051268324	0.000381353289832371	0.0123926810848477	0.0765210483682141	0.00399835046696946	0.00847202698322088	0.142863170465988	0.00506311735455917	0.00233875086849716
